Origen,Provincia,Estadillo,Cla,Subclase,CoorX,Coory,Tipo,Vuelo1,Pasada1,Foto1,Vuelo2,Pasada2,Foto2,Ano,INE,Nivel1,Nivel2,Nivel3,FccTot,FccArb,DisEsp,ComEsp,Rocosid,Textura,MatOrg,PhSuelo,FechaPh,HoraPh,TipSuelo1,TipSuelo2,TipSuelo3,MErosiva,ModComb,EspCMue,PresReg,EfecReg,CortaReg,MejVue1,MejVue2,MejSue1,MejSue2,Orienta1,Orienta2,MaxPend1,MaxPend2,Localiza,Acceso,Levanta,Obser,Equipo,JefeEq,FechaIni,HoraIni,FechaFin,HoraFin,Tiempo,Resid,RumboF1,RumboF2,DistFoto,CarFoto1,NumFoto1,ConFoto1,CarFoto2,NumFoto2,ConFoto2,Estado,Tecnico
49,49,27,A,1,NA,NA,0,1985,M,4,1998,,3-4,2002,62,1,1,2,100,40,1,1,3,2,2,4,09/25/02 00:00:00,12/30/99 12:12:00,1,2,1,1,7,3,NA,NA,0,0,,5,,145,0,9.8,0,3,3,3,"ENCONTRADO EL CENTRO DE LA PARCELA POR LA SILICONA DEL ARBOL TIPO Y FOTO DEL IFN2.
 HA SIDO PRECISO PODAR RAMAS Y LIMPIAR DE BREZO PARA FACILITAR LA MEDICION.
AUNQUE HAY ALGUN PINO FUSTAL LO QUE PREDOMINA ES EL ESTADO LATIZAL.
PIE 15 ENTRA POR PTE. PIE 16 MEDIDO A 0.90 MT POR TENER LA BIFURCACION A 1.30 MT. PIE 28 ENTRA POR PTE. PIE 29 RUMBO COMPROBADO. NO HAY REGENERACION DE PINO NI EN LOS 5.00 MT NI FUERA.
LOCALIZACION DIFICIL POR LAS ESCASAS REFERENCIAS DEL  IFN2.
ACCESO Y LEVANTAMIENTO DIFICIL POR LA CANTIDAD Y ALTURA DEL BREZO.",3,26,09/25/02 00:00:00,12/30/99 10:13:00,09/25/02 00:00:00,12/30/99 12:20:07,127,166,25,235,10,353112,34,7,353112,33,8,D,5
49,49,28,A,4,NA,NA,4,1997,,3-4,1985,M,7,2002,,NA,,,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,0,0,0,0,3,2,2,"LA PARCELA ESTABA CLASIFICADA COMO A 3C, ESTANDO LA A 3E ELIMINADA POR COINCIDIR CON UN CORTAFUEGOS, PERO COMO NO HE ENCONTRADO EL REJON POR FALTA DE REFERENCIAS CLARAS DEL IFN2, HE TENIDO QUE CLASIFICAR LA PARCELA COMO A 4 TIPO 4.",3,26,07/22/02 00:00:00,12/30/99 10:09:02,07/22/02 00:00:00,12/30/99 10:13:11,4,166,,,,NA,NA,NA,NA,NA,NA,D,5
49,49,29,A,1,NA,NA,0,1985,M,8,1998,,4-3,2002,134,1,1,2,90,65,1,2,2,2,1,4,07/22/02 00:00:00,12/30/99 12:29:00,1,2,1,1,11,3,NA,NA,0,4,1,5,,45,0,3.2,0,1,1,2,"ENCONTRADO EL REJON POR LOS PIES MAYORES Y FOTO DEL IFN2. AL PINO PINASTER NO LE DOY OCUPACION POR SER MUY ESCASO Y POCO  REPRESENTATIVO DE LA MASA. AL PIE 10 LE FALTA LA GUIA TERMINAL. NO HAY REGENERACION EN 5.00 MT, FUERA SE VE ALGUN PIE MENOR DE PINO. EN LA PARCELA HICIERON PODAS Y DESBROCE DEL MATORRAL EL PASADO AÑO.",3,26,07/22/02 00:00:00,12/30/99 11:01:39,07/22/02 00:00:00,12/30/99 12:36:56,95,166,215,380,10,352727,22,19,352727,21,20,D,5
49,49,30,A,1,NA,NA,0,1985,M,8,1998,,4-3,2002,134,1,2,2,80,15,1,1,4,2,2,4,07/16/02 00:00:00,12/30/99 15:32:00,1,2,1,1,7,1,NA,NA,0,0,,6,,0,0,4,0,2,1,1,"ENCONTRADO EL REJON POR LAS REFERENCIAS Y FOTO DEL IFN2. REGENERACION COMPROBADA. FUERA DE LOS 5.00 MT HAY ALGUN PIE MENOR DE PINO.
SP MATORRAL 0155 CORRESPONDE A GENISTA LANUGINOSA.
MARCA DE PINTURA A 43 G Y 15.30 MT EN UNA ROCA. FISIOGRAFIA COMPROBADA.",3,26,07/16/02 00:00:00,12/30/99 15:06:00,07/16/02 00:00:00,12/30/99 15:43:00,37,166,30,310,10,352727,36,5,352727,35,6,D,5
49,49,31,A,1,NA,NA,0,1985,K,9,1998,,2-3,2002,154,1,1,1,60,40,1,1,3,2,1,4,07/11/02 00:00:00,12/30/99 12:00:00,1,2,1,1,5,3,NA,NA,0,0,,0,,320,0,10.5,0,2,3,2,"ENCONTRADO EL REJON POR LOS PIES MAYORES Y FOTO DEL IFN2. PRESENTES TECNICOS DEL INIA, EL GUARDA DE LA ZONA Y ROBERTO BODES. EN LA PARCELA  HUBO UN INCENDIO EL PASADO DICIEMBRE SEGUN EL GUARDA DE LA ZONA. PIE 1 ESPECIE COMPROBADA Y CORRECTA. PIE 4 ENTRA POR PTE. PIE 5 DIAMETROS COMPROBADOS.
 REBOLLO A 233 GRADOS Y 9.90 MT CON DIAMETROS 127-119 NO ENTRA. PIE 15 DIAMETROS COMPROBADOS. PIE 21  ENTRA POR PTE. PIE 22 ENTRA POR PTE. PIE 23 ENTRA POR PTE.  PIES 3, 4, 5, 8, 11, 12, 13, 17 Y 18  ALTURAS COMPROBADAS Y CORRECTAS. FORMAS COMPROBADAS Y CORRECTAS. LOS REBOLLOS TAMBIEN ESTAN  ATACADOS POR DEFOLIADORES. SP MATORRAL 4104  CORRESPONDE A CYTISUS SCOPARIUS. EN LA PARCELA Y ALREDEDORES HAY ABUNDANTES ROCAS.  MARCA DE PINTURA EN UNA ROCA A 9.70 MT Y 82 GRADOS. HAY MUSGO Y LIQUENES. REJON DEBAJO DE UNA PIEDRA.",3,26,07/11/02 00:00:00,12/30/99 10:29:23,07/11/02 00:00:00,12/30/99 12:09:42,100,166,320,60,10,352735,12,29,352735,11,30,D,5
49,49,32,A,1,NA,NA,0,1985,L,7,1998,,3-2,2002,154,1,1,2,100,70,1,1,2,2,1,4,10/25/02 00:00:00,12/30/99 11:40:00,1,2,1,1,7,4,NA,NA,0,0,,5,,5,0,2.8,0,2,2,2,"ENCONTRADO EL REJON POR LA SILICONA DEL ARBOL TIPO, CROQUIS Y FOTO DEL IFN2.
FCC ARBOREA COMPROBADA Y CORRECTA. HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION.
LA EDAD LA HE  ESTIMADO SUMANDO 10 AÑOS A LA EDAD DEL IFN2.
PIE 1 MEDIDO A 1.20  MT PARA EVITAR RAMA.
PINO A 164 GRADOS Y 5.80 MT CON DIAMETROS  122-122 NO ENTRA.

PINO BIFURCADO POR ENCIMA DE 1.30 MT A 11.90 MT  Y 245 GRADOS CON DIAMETROS 178-240 NO ENTRA.
PIE 30 TIENE UNA    MALFORMACION EN EL TRONCO A 3.0 MT PROVOCADA POR UN INSECTO. PIE 32 ESTA TUMBADO EN EL SUELO.
PINO A 10.20 MT AL LATERAL SIN   PTE Y 362 GRADOS NO ENTRA.
SP MATORRAL 4104 CORRESPONDE A CYTISUS STRIATUS Y C. SCOPARIUS).

FISIOGRAFIA COMPROBADA. FUERA DE LOS 25 MT (A UNOS 75 MT APROX) HAY SALIX CAPREA.",3,26,10/25/02 00:00:00,12/30/99 09:53:28,10/25/02 00:00:00,12/30/99 11:48:40,115,166,95,345,10,353495,26,15,353495,25,16,D,5
49,49,33,A,1,NA,NA,0,1985,L,8,1998,,4-1,2002,154,1,1,1,100,70,1,1,2,2,1,4,07/11/02 00:00:00,12/30/99 14:52:00,1,2,1,1,5,4,NA,NA,0,2,,0,,210,0,6.2,0,1,1,1,"ENCONTRADO EL REJON POR LAS REFERENCIAS Y FOTO DEL  IFN2. PRESENTES TECNICOS DEL INIA, ROBERTO BODES Y EL GUARDA FORESTAL DE LA ZONA. EN LOS ALREDEDORES HAY SAUCE CABRUNO. EN LA PARCELA HUBO UN INCENDIO HACE UNOS 2 AÑOS SEGUN EL GUARDA DE LA ZONA. OCUPACION COMPROBADA. PIE 1 ENTRA POR PTE Y ALTURA COMPROBADA. 
 REBOLLO A 81GRADOS Y 18.60 MT NO ENTRAPOR        DIAMETRO. REBOLLO A 263 GRADOS Y 15.20 MT AL FRENTE CON DIAMETROS 420-397 NO ENTRA. PIE 4 DISTANCIA Y ALTURA COMPROBADAS. PIE 5 ALTURA COMPROBADA. SP MATORRAL 4104 CORRESPONDE A CYTISUS  SCOPARIUS Y C. MULTIFLORUS. 
SP MATORRAL 0117 CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM (JAGUARZO BLANCO).",3,26,07/11/02 00:00:00,12/30/99 13:54:11,07/11/02 00:00:00,12/30/99 15:06:40,72,166,270,60,10,352735,10,31,352735,9,32,D,5
49,49,34,A,1,NA,NA,0,1984,L,3,1997,,4-2,2002,100,1,1,1,100,60,1,1,3,2,1,4,10/28/02 00:00:00,12/30/99 14:22:00,1,2,1,1,6,3,NA,NA,0,0,,0,,85,0,13.2,0,2,3,2,"PARCELA ENCONTRADA POR PIES Y CROQUIS DEL IFN2.
 PASO EL FUEGO POR LA PARCELA HACE UNOS AÑOS.
PIE 1 MEDIDO A 1.20 M.
ZONA DE GRAN ROCOSIDAD.",6,28,10/28/02 00:00:00,12/30/99 13:11:52,10/28/02 00:00:00,12/30/99 14:23:16,71,214,90,382,7,353129,28,13,353129,27,14,D,5
49,49,37,A,1,NA,NA,0,1984,L,13,1997,,4-2,2002,100,1,1,1,100,70,1,2,1,2,1,4,10/25/02 00:00:00,12/30/99 12:00:00,1,2,1,1,7,7,NA,NA,0,0,,0,,320,0,7.5,0,2,2,2,"PARCELA ENCONTRADA POR CROQUIS Y PIES DEL IFN2.
10% DE LA OCUPACION PARA RESTO DE ESPECIES.
ESTA TODO BASTANTE     ENCHARCADO. 
HUBO UN INCENDIO EN LA PARCELA HACE AÑOS. ROBLE A 56 G Y 21.4 M CON DM 39.0 Y 43.1 CMS NO ENTRA.
PIE 1 MEDIDO A 1.2 M. REBOLLO A 178 G Y 21.6 M CON DM 40.8 Y 38.2 CMS MEDIDO A 1.4 M.
PIES 9, 10 Y 11 DM COMPROBADOS.
LLUVIA Y VIENTO DURANTE EL APEO.",6,28,10/25/02 00:00:00,12/30/99 10:33:06,10/25/02 00:00:00,12/30/99 12:02:55,90,214,290,182,7,353129,34,7,353129,33,8,D,5
49,49,38,A,1,NA,NA,0,1984,M,11,1997,,4-4,2002,100,1,1,1,90,50,1,1,1,1,2,4,10/18/02 00:00:00,12/30/99 15:02:00,1,2,1,1,4,0,NA,NA,0,0,,0,,370,0,8,0,2,1,2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
HAN ABIERTO UNA PISTA QUE PASA CERCA DE LA PARCELA.
SE HA QUEMADO LA ZONA HACE UN AÑO APROX.
PIE MUERTO MISMAS MEDIDAS QUE IFN2.

REBOLLO A 291 G Y 6.9 M CON DM 12.2 Y 11.8 CMS NO ENTRA.
REBOLLO A 313 G Y 6.4 M CON DM 12.7 Y 12.0 CMS NO ENTRA.",6,28,10/18/02 00:00:00,12/30/99 14:07:12,10/18/02 00:00:00,12/30/99 15:14:08,67,214,390,20,7,353512,10,31,353512,9,32,D,5
49,49,39,A,1,NA,NA,0,1985,M,8,1998,,4-3,2002,100,1,1,2,50,40,1,1,3,2,2,4,10/16/02 00:00:00,12/30/99 12:39:00,1,2,1,1,5,3,NA,NA,0,2,4,3,,280,0,2.5,0,2,1,3,"ENCONTRADO EL REJON POR LA SILICONA DE LOS ARBOLES TIPO Y CROQUIS DEL IFN2.
PARTE DE LA PARCELA LO OCUPA UN CORTAFUEGOS. EN LA ZONA DONDE SE UBICA LA PARCELA HICIERON UN PARQUE EOLICO (A UNOS 30 MT). AL OTRO LADO DEL CORTAFUEGOS HUBO UN INCENDIO. PINO A 6.40 MT Y 160 GRADOS CON DIAMETROS 120-118 NO ENTRA. AL PIE 2 LE CORTARON LA BIFURCACION EN LAS PODAS.
NO HAY REGENERACION EN LOS 5.00 MT, FUERA DE LOS MISMOS SI HAY ALGUN PIE MENOR. REGENERACION DE SORBUS AUCUPARIA A UNOS 25 MT, 90 GRADOS APROX, SOBRE UNAS ROCAS.
FISIOGRAFIA COMPROBADA.
HAY PINOS ROTOS POR EL VIENTO Y NIEVE. POSTE ELECTRICO DE HIERRO A 29.80 MT Y 335 GRADOS.
DIFICULTADES POR VIENTO, LLUVIA Y NIEBLA.",3,26,10/16/02 00:00:00,12/30/99 11:40:00,10/16/02 00:00:00,12/30/99 12:52:00,72,166,150,300,10,353481,12,29,353481,11,30,D,5
49,49,40,A,1,NA,NA,0,1985,M,9,1998,,4-3,2002,94,1,1,2,80,60,1,2,3,2,2,4,10/30/02 00:00:00,12/30/99 14:33:00,1,2,1,1,11,4,NA,NA,4,4,,5,3,200,0,4,0,2,2,2,"ENCONTRADO EL REJON POR LA SILICONA DE LOS PIES TIPOS Y FOTO DEL IFN2.
EN LA PARCELA HICIERON CORTAS POR ENTRESACA, TAMBIEN EN LOS ALREDEDORES DE LA MISMA; HAY ABUNDANTES RESTOS.
FCC  ARBOREA COMPROBADA Y CORRECTA.

PIE 11DAÑO EN LA BASE DEL    TRONCO.

 NO HAY REGENERACION EN 5.00 MT, FUERA SE OBSERVA ALGUN PIE MENOR DE PINO SILVESTRE (1-2).

PIEDRA CUADRADA A 38 GRADOS Y 35 MT.

HAY ROCAS SUPERFICIALES POR LA PARCELA Y FUERA DE LA MISMA.
EN LOS ALREDEDORES FUERA DE LOS 25 MT DIRECCION NORTE (CON RESPECTO AL REJON) HAY UN PARQUE EOLICO.",3,26,10/30/02 00:00:00,12/30/99 13:17:23,10/30/02 00:00:00,12/30/99 14:41:30,84,166,40,185,10,353495,14,27,353495,13,28,D,5
49,49,41,A,4C,NA,NA,0,1998,,4-3,1985,M,9,2002,94,1,1,2,100,50,1,1,3,2,2,4,10/16/02 00:00:00,12/30/99 16:42:00,1,2,1,1,7,3,NA,NA,0,0,,3,,295,0,3.8,0,2,3,2,"NO ENCONTRADO EL REJON POR FALTA DE REFERENCIAS CLARAS DEL IFN2.
AUNQUE HAY ALGUN PINO PINASTER NO LE DOY OCUPACION POR SU ESCASEZ.
FCC ARBOREA COMPROBADA. HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION.
PIE 3 MEDIDO A 1.25 MT POR RAMAS A 1.30 MT.
PINO A 10.30 MT AL LATERAL Y PTE DE 3.75 EN E:1/20 Y 273 GRADOS NO ENTRA POR DISTANCIA.
PARCELA PINCHADA EN UNA MASA DE PINO SILVESTRE LATIZAL, 50 MT DESDE EL CRUCE DE UNA PISTA CON UN CORTAFUEGOS A LO LARGO DEL MISMO Y 88 MT DIRECCION 0 GRADOS, VER CROQUIS.
ACCESO DIFICIL POR LA CANTIDAD Y ALTURA DEL BREZO.
MUCHAS DIFICULTADES POR LLUVIA Y VIENTO.
EN LOS ALREDEDORES SE VEN PINOS PINASTER MEZCLADOS CON SILVESTRES (A MAS DE 25 MT).",3,26,10/16/02 00:00:00,12/30/99 15:41:00,10/16/02 00:00:00,12/30/99 16:54:00,73,166,200,90,10,353481,10,31,353481,9,32,D,5
49,49,42,A,3C,NA,NA,0,1985,M,9,1998,,4-4,2002,,1,1,2,0,30,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,65,0,6.5,0,2,2,2,"ENCONTRADO EL REJON POR LOS PIES MAYORES Y FOTO DEL IFN2.
EN LA PARCELA HICIERON CORTAS DE POLICIA Y LIMPIARON EL BREZO.
COMO MATORRAL TENEMOS BREZO AUSTRALIS FCC 30% ALTURA 0.40 MT; CHAMAESPARTIUM TRIDENTATUM FCC 10% ALTURA 0.3 MT. HALIMIUM ATRIPLICIFOLIUM FCC 1% ALTURA 0.2 MT.
EN LOS ALREDEDORES HAY  REBOLLO, ARRACLAN Y SALIX CAPREA (FUERA DE LOS 25 MT). DIFICULTADES POR LLUVIA Y NIEBLA.",3,26,10/30/02 00:00:00,12/30/99 11:32:46,10/30/02 00:00:00,12/30/99 11:58:46,26,166,,,,NA,0,41,NA,0,41,D,5
49,49,42,A,3E,NA,NA,4,1998,,4-4,1985,M,9,2002,,NA,,,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,0,0,0,0,NA,,NA,PARCELA ELIMINADA DE GABINETE POR CAER EN UNA TESELA DE MATORRAL.,3,26,10/30/02 00:00:00,12/30/99 11:59:18,10/30/02 00:00:00,12/30/99 11:59:58,1,166,,,,NA,NA,NA,NA,NA,NA,D,5
49,49,45,A,1,NA,NA,0,1985,J,9,1997,,2-1,2002,,1,1,1,90,90,1,1,1,2,2,4,10/30/02 00:00:00,12/30/99 17:12:00,1,2,1,1,7,2,NA,NA,0,0,,0,,274,0,11,0,2,3,3,"REJON ENCONTRADO POR FOTOS AEREAS, CROQUIS Y PIES IFN2. ZONA AFECTADA POR UN ANTIGUO INCENDIO. HAY ARBOLES MUERTOS EN PIE Y ALGUNOS EN EL SUELO, DEBIDO AL FUEGO Y A LA DENSIDAD DE LA MASA. A 77 G. Y 2,9 M. UN PIE NO ENTRA POR ESCASOS MM. DE DIAMETRO. COMPROBADA FORMA PIES 6, 8, 13, 26, 27, 29, 30, 31 Y 33. PIES 5, 7 Y 24 ENTRAN POR CORRECCION DE PENDIENTE. COMPROBADAS ALTURAS PIES 11, 13, 17 Y 19. COMPROBADOS DIAMETROS PIES 6, 14, 21 Y 28. COMPROBADA DISTANCIA LATERAL PIES 26 Y 27. PIE 12 BIFURCADO POR ENCIMA DE 6 M. PIES 5 Y 6 RUMBO IFN3 CORREGIDO. PIES 6 Y 18 ESTAN ADEMAS DOMINADOS. NO PUDE REALIZAR FOTOS POR FALLO EN CAMARA.",3,26,10/30/02 00:00:00,12/30/99 15:59:37,10/30/02 00:00:00,12/30/99 17:22:54,83,166,,,,NA,0,0,NA,0,0,,5
49,49,46,A,1,NA,NA,0,1985,J,5,1997,,2-1,2002,189,1,1,1,80,60,1,1,2,1,2,4,10/10/02 00:00:00,12/30/99 16:51:00,1,2,1,1,9,2,NA,NA,0,0,,0,,165,0,3,0,2,2,1,"ENCONTRADO EL REJON POR LOS PIES MAYORES Y FOTO DEL IFN2.
FCC ARBOREA COMPROBADA.
PIE 1 ESTA INCLINADO 25 GRADOS.
REBOLLO A 15.20 MT Y 171 GRADOS NO ENTRA POR DIAMETRO. PIE 12 MEDIDO A 1.20 MT, LO HE CONSIDERADO COMO BIFURCADO POR ENCIMA DE 1.30 MT, FORMA COMPROBADA.
PIES 4, 18, 20 Y 21 ALTURA COMPROBADA. PIE 25 RUMBO COMPROBADO.
EN LOS ALREDEDORES FUERA DE LOS 25 MT  HAY CASTAÑO.
NO HAY MATORRAL, SOLO HAY HOJARASCA Y PASTO. FUERA DE LOS 10.00 MT HAY CYTISUS MULTIFLORUS Y HELECHOS. FISIOGRAFIA COMPROBADA Y CORRECTA.",3,26,10/10/02 00:00:00,12/30/99 15:30:28,10/10/02 00:00:00,12/30/99 17:01:14,91,166,160,310,10,353481,26,15,353481,25,16,D,5
49,49,47,A,1,NA,NA,0,1985,J,12,1997,,2-2,2002,181,1,1,2,100,50,1,1,3,2,2,4,10/22/02 00:00:00,12/30/99 16:31:00,1,2,1,1,7,3,NA,NA,0,0,,5,,150,0,5,0,2,3,3,"ENCONTRADO EL REJON POR EL CROQUIS Y FOTO DEL IFN2.
FCC ARBOREA CORRECTA Y COMPROBADA.
AUNQUE HAY ALGUN PINO  LARICIO NO LE DOY OCUPACION POR SU ESCASEZ. HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION.
PINO A 84 GRADOS Y 8.1 MT CON DIAMETROS 119-122 NO ENTRA.
 PINO A 366 GRADOS Y 8.80 MT CON  DIAMETROS 120-125  NO ENTRA POR POCO.
FISIOGRAFIA COMPROBADA Y CORRECTA.
ACCESO Y LEVANTAMIENTO DIFICIL POR LA CANTIDAD Y ALTURA DEL BREZO, UNIDO A LA INTENSA LLUVIA. POSTE DE CEMENTO DE UNA LINEA ELECTRICA A 277 GRADOS Y 41.50 MT.",3,26,10/22/02 00:00:00,12/30/99 15:17:06,10/22/02 00:00:00,12/30/99 16:42:19,85,166,255,75,10,353495,36,5,353495,35,6,D,5
49,49,48,A,1,NA,NA,0,1985,J,12,1997,,2-2,2002,181,1,1,2,85,85,1,1,3,2,2,4,09/26/02 00:00:00,12/30/99 15:50:00,1,2,1,1,8,3,NA,NA,0,4,,4,,220,0,0.5,0,2,1,2,"ENCONTRADO EL CENTRO DE LA PARCELA POR LA SILICONA DE LOS ARBOLES TIPO, CROQUIS Y FOTO DEL IFN2. FCC ARBOREA COMPROBADA Y CORRECTA.
LA EDAD DE LA MASA LA HE CALCULADO SUMANDO 10  AÑOS A LA EDAD DEL IFN2.
PIE 22 MEDIDO A 1.10 MT POR COINCIDIR EL  1.30 CON UNA BIFURCACION.
PINO A 190 GRADOS Y 7.30 MT CON  DIAMETROS 126-122 NO ENTRA.
PINO A 239 GRADOS Y 8.90 MT CON   DIAMETROS 124-122 NO ENTRA.
FUERA DE LOS 5.00 MT HAY REGENERACION DE REBOLLO DE LA CATEGORIA 1.
LAS PODAS SON BASTANTE VIEJAS, EN ALGUNOS PIES SON HASTA 2.00 MT DE ALTURA. AUNQUE HAY ALGUNA RAMA DE LAS PODAS POR EL SUELO ESTAS ESTAN PODRIDAS Y NO CAMBIAN EL COMPORTAMIENTO DEL FUEGO EN CASO DE  INCENDIO; HE CONSIDERADO BOSQUE DENSO SIN MATORRAL.",3,26,09/26/02 00:00:00,12/30/99 13:50:26,09/26/02 00:00:00,12/30/99 15:59:05,129,166,5,160,10,353112,28,13,353112,27,14,D,5
49,49,49,A,1,NA,NA,0,1985,J,12,1997,,2-2,2002,181,1,1,2,100,80,1,1,3,2,2,4,10/02/02 00:00:00,12/30/99 12:00:00,1,2,1,1,5,3,NA,NA,0,0,,3,,220,0,4.5,0,2,3,3,"ENCONTRADO EL REJON POR EL CROQUIS Y REFERENCIAS DEL IFN2.
FCC ARBOREA COMPROBADA.
HE CONSIDERADO LA MASA PURA YA QUE EL  PINO LARICIO ES BASTANTE ESCASO.
  HA SIDO PRECISO PODAR RAMAS   Y LIMPIAR PARCIALMENTE EL BREZO PARA FACILITAR LA MEDICION. PINO A 211 GRADOS Y 7.90 MT CON DIAMETROS 122-122 NO ENTRA.

PINO   SILVESTRE A 254 GRADOS Y 9.80 MT CON DIAMETROS 124-119 NO ENTRA. PINO SILVESTRE A 386 GRADOS Y 6.90 MT CON DIAMETROS 118-122 NO ENTRA.

MARCA DE PINTURA EN UNA PIEDRA ORIENTADA AL SUR A 37 MT Y 130 GRADOS DESDE EL REJON.

ACCESO Y LEVANTAMIENTO DIFICIL POR LA CANTIDAD Y ALTURA DEL BREZO.",3,26,10/02/02 00:00:00,12/30/99 10:02:23,10/02/02 00:00:00,12/30/99 12:10:49,128,166,140,360,10,353112,12,29,353112,11,30,D,5
49,49,50,A,1,NA,NA,0,1985,J,9,1997,,2-1,2002,189,1,1,1,100,50,1,1,2,2,2,4,09/11/02 00:00:00,12/30/99 16:08:00,1,2,1,1,5,2,NA,NA,0,0,,0,,118,0,4,0,1,1,2,"PARCELA PINCHADA EN UNA MASA DE REBOLLOS.
PIE N2 MEDIDO A 1.25 M PARA EVITAR CURVATURA.
PIE A 43 G NO ENTRA POR DISTANCIA.
PIE A 53 G NO ENTRA POR DISTANCIA.
EL PIE N2 TIENE CHANCRO EN EL  TRONCO.
PIE N7 MEDIDO 0.7 M PARA EVITAR ENSANCHAMIENTO.
TODOS LOS PIES TIENEN EL DIAMETRO COMPROBADO Y LAS DISTANCIAS  TAMBIEN.
EL CODIGO ""0117"" HACE REFERENCIA A HALIMIUM ALYSSOIDES. EL CODIGO ""4104"" HACE REFERENCIA A CYTISUS MULTIFLORUS.",3,70,09/11/02 00:00:00,12/30/99 14:55:24,09/11/02 00:00:00,12/30/99 16:19:31,84,166,276,128,10,353497,38,3,353497,37,4,D,5
49,49,51,A,3C,NA,NA,0,1985,J,12,1997,,2-2,2002,181,1,1,1,0,30,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,125,0,12,0,2,2,2,"ENCONTRADO EL REJON POR LOS PIES MAYORES, CROQUIS Y FOTO DEL IFN2.
POR LA PARCELA PASO UN INCENDIO HACE UNOS 8-9  AÑOS APROX, AHORA HAY ABUNDANTES BROTES DE CEPA LATIZALES Y  MONTE BRAVO; HAY REBOLLOS MUERTOS EN PIE Y OTROS CAIDOS MEDIO PODRIDOS.
TODOS LOS PIES MUERTOS SE DEBEN AL FUEGO.
 HAY42 PIES MENORES DE REBOLLO Y REGENERACION  ABUNDANTE DE LAS CAT. 3 Y 2. TAMBIEN HAY REGENERACION ESCASA DE ARRACLAN DE LAS CAT. 3 Y 2. COMO MATORRAL TENEMOS ZARZA, ROSA, ERICA AUSTRALIS Y HALIMIUM ATRIPLICIFOLIUM CON ABUNDANCIA  NORMAL.
HAY BASTANTES HELECHOS.
FUERA DE LOS 25 MT HAY  ALISO, ABEDUL Y  CHOPO.
HUBO QUE LIMPIAR UN POCO LA PARCELA PARA PODER MEDIR. PIE 12 IFN2 MUERTO ENTRARIA POR PENDIENTE.",3,26,08/28/02 00:00:00,12/30/99 12:19:05,08/28/02 00:00:00,12/30/99 13:13:25,54,166,,,,NA,0,41,NA,0,41,D,5
49,49,51,A,3E,NA,NA,0,1997,,2-2,1985,J,12,2002,181,1,1,2,95,50,1,1,3,2,2,4,08/28/02 00:00:00,12/30/99 15:18:00,1,2,1,1,7,3,NA,NA,0,4,,5,,120,0,4.5,0,1,1,1,"PARCELA DESPLAZADA 12.50 MT Y 300 GRADOS PARA SEPARARLA DE UN  CORTAFUEGOS TESELADO COMO TAL, ESTANDO  DICHO CORTAFUEGOS A 12.50 MT DIRECCION ESTE DEL CRUCE DE COODENADAS.PIE 9  MEDIDO A 1.10 MT PARA EVITAR ENSANCHE DE BIFURCACION EN EL FUSTE A 1.30  MT.
 REGENERACION COMPROBADA. FUERA DE LOS 5.00 MT HAY ALGUN PIE MENOR DE PINO.
SP MATORRAL 0117  CORRESPONDE A HALIMIUM  ATRIPLICIFOLIUM.
FUERA DE LOS 25 MT HAY  REBOLLO Y  ARRACLAN ( A UNOS 50 MT APROX).",3,26,08/28/02 00:00:00,12/30/99 14:12:04,08/28/02 00:00:00,12/30/99 15:24:59,73,166,105,270,10,353490,38,3,353490,37,4,D,5
49,49,52,A,4C,NA,NA,0,1997,,2-2,1985,J,12,2002,181,1,1,2,100,60,1,1,3,2,2,4,10/02/02 00:00:00,12/30/99 16:08:00,1,2,1,1,7,2,NA,NA,0,0,,5,,305,0,3,0,2,3,2,"NO ENCONTRADO EL REJON POR FALTA DE PIES MAYORES NI REFERENCIAS CLARAS DEL IFN2.
FCC ARBOREA COMPROBADA Y CORRECTA. HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION.
PINO SILVESTRE A 5.10 MT AL LATERAL SIN PTE Y 49 GRADOS NO ENTRA.
PINO SILVESTRE A 8.30 MT Y 167 GRADOS CON DIAMETROS 119-125 NO ENTRA.
PINO SILVESTRE A 398 GRADOS Y 7.00 MT CON DIAMETROS 122-122 NO ENTRA.
MARCA DE PINTURA A 385 GRADOS Y 26 MT DESDE EL REJON.
ACCESO DIFICIL POR LA CANTIDAD Y ALTURA DEL BREZO.",3,26,10/02/02 00:00:00,12/30/99 15:03:48,10/02/02 00:00:00,12/30/99 16:13:15,69,166,300,100,10,353112,10,31,353112,9,32,D,5
